Country_ISO,Year,ESG_G_Regulatory_Quality,ESG_G_Rule_of_Law,ESG_G_Political_Stability,ESG_G_Gov_Effectiveness
TUV,2013,-1.0824457,0.8158546,1.5434936,-0.5800951
TUV,2014,-0.7135284,0.930851,1.549386,-0.8125506
TUV,2015,-0.6156739,0.9328446,1.3290711,-0.9871153
TUV,2016,-0.5928768,0.9331732,1.3245352,-0.986417
TUV,2017,-0.6975517,0.9323691,1.1385207,-0.7428394
TUV,2018,-0.5911484,0.857461,1.3290002,-0.5690388
TUV,2019,-0.5897831,0.8573468,1.1436032,-0.5678253
TUV,2020,-0.6850119,0.9463084,1.234863,-0.5712911
TUV,2021,-0.5930428,0.9727856,1.2851524,-0.4276442
TUV,2022,-0.5738952,1.0040365,1.4735212,-0.4080989
TUV,2023,-0.6665338,1.1957133,1.4739295,-0.5905787
TUV,2024,-0.4022096,1.2213564,1.4687654,-0.6909856
UGA,2010,-0.2891387,-0.3498237,-0.7511675,-0.4480976
UGA,2011,-0.3369277,-0.4625994,-0.8769625,-0.477397
UGA,2012,-0.4242558,-0.4996961,-0.8604165,-0.5124134
UGA,2013,-0.4386376,-0.5574549,-0.8925868,-0.4771163
UGA,2014,-0.4078454,-0.5832969,-0.9764218,-0.3073649
UGA,2015,-0.3835765,-0.610189,-0.7914315,-0.3049149
UGA,2016,-0.3940039,-0.6395096,-0.8144743,-0.378526
UGA,2017,-0.3744284,-0.6572323,-0.6855171,-0.3645281
UGA,2018,-0.4010959,-0.6935841,-0.7395762,-0.4963721
UGA,2019,-0.4755833,-0.728266,-0.7746479,-0.5169667
UGA,2020,-0.4951406,-0.6902215,-0.8428145,-0.5765401
UGA,2021,-0.4789234,-0.7277087,-0.9440307,-0.5687509
UGA,2022,-0.4763192,-0.7290248,-1.0920608,-0.5149724
UGA,2023,-0.5002081,-0.752793,-1.0298391,-0.4315787
UGA,2024,-0.5242817,-0.7385243,-1.0222248,-0.3501362
UKR,2010,-0.5820073,-0.8087033,-0.0505126,-0.8109626
UKR,2011,-0.7940784,-0.7663803,-0.1696208,-0.8250636
UKR,2012,-0.6915183,-0.6740033,-0.2458009,-0.6959142
UKR,2013,-0.6663049,-0.720552,-0.9612412,-0.7401478
UKR,2014,-0.6229402,-0.7255487,-1.9928368,-0.5207145
UKR,2015,-0.6169589,-0.6999355,-1.8064426,-0.5539736
UKR,2016,-0.522695,-0.6452955,-1.6309394,-0.5158451
UKR,2017,-0.3684467,-0.5761461,-1.590004,-0.4837223
UKR,2018,-0.3505756,-0.5163067,-1.4461552,-0.3631939
UKR,2019,-0.2900464,-0.5855728,-1.0320239,-0.3729409
UKR,2020,-0.3496326,-0.5670134,-0.9599236,-0.3827228
UKR,2021,-0.3585413,-0.5685603,-0.9905631,-0.4048591
UKR,2022,-0.4122792,-0.7423062,-1.0507565,-0.6371971
UKR,2023,-0.3782819,-0.7454054,-0.545978,-0.5803376
UKR,2024,-0.3008524,-0.720199,-0.432315,-0.5988431
ARE,2010,0.740264,0.0791468,0.8134966,0.8322561
ARE,2011,0.8903942,0.4251627,0.8143482,0.9928203
ARE,2012,0.8455589,0.3671791,0.8029803,1.1560961
ARE,2013,0.9903687,0.41415,0.7738837,1.1923106
ARE,2014,1.0740464,0.3502594,0.8984847,1.4160016
ARE,2015,1.1787876,0.3509975,0.8382509,1.4040254
ARE,2016,1.0781755,0.4205051,0.6925969,1.4113666
ARE,2017,1.1113817,0.3834887,0.7192871,1.3782191
ARE,2018,1.079234,0.3893195,0.8336611,1.4114572
ARE,2019,1.1457173,0.4262682,0.8295526,1.3982083
ARE,2020,1.0663206,0.3974987,0.826942,1.0036502
ARE,2021,1.0613347,0.338504,0.839581,1.0744083
ARE,2022,1.0576162,0.409903,0.883216,1.133184
ARE,2023,1.105352,0.4492886,0.7829523,1.3100836
ARE,2024,1.1257177,0.4968448,0.7886704,1.2599659
GBR,2010,1.5460857,1.6337557,0.5937485,1.4807208
GBR,2011,1.5667449,1.4431892,0.4317992,1.4681563
GBR,2012,1.6452124,1.4985203,0.4684142,1.5077865
GBR,2013,1.7276964,1.5089561,0.4599947,1.4464475
GBR,2014,1.7334142,1.5934577,0.5436244,1.6582915
GBR,2015,1.8137278,1.6608814,0.537112,1.6362652
GBR,2016,1.6810285,1.6131954,0.4498582,1.6528388
GBR,2017,1.6694233,1.6084241,0.4406625,1.5660677
GBR,2018,1.6748823,1.4854975,0.2825929,1.5248207
GBR,2019,1.7134917,1.4384752,0.5681497,1.3966716
GBR,2020,1.6013639,1.3554927,0.5102213,1.3728014
GBR,2021,1.600758,1.3061844,0.4363658,1.3289695
GBR,2022,1.6491931,1.2994581,0.3676912,1.2932604
GBR,2023,1.5889865,1.2703547,0.3683427,1.1378943
GBR,2024,1.5112377,1.269914,0.2577085,1.1849099
USA,2010,1.3517357,1.5091908,0.6163511,1.4295364
USA,2011,1.3974735,1.3632725,0.6245434,1.4578633
USA,2012,1.4422743,1.3842726,0.6207484,1.5288502
USA,2013,1.3908667,1.3016083,0.5795227,1.5525204
USA,2014,1.2856555,1.3412574,0.6681229,1.6003318
USA,2015,1.2919442,1.3770167,0.6658794,1.5727519
USA,2016,1.4076516,1.3971578,0.3279152,1.5920786
USA,2017,1.509025,1.3200336,0.1101294,1.5989168
USA,2018,1.484217,1.1721068,0.2904961,1.6426557
USA,2019,1.3675576,1.1235175,0.0546375,1.5492277
USA,2020,1.2778639,1.0043814,-0.146807,1.4026997
USA,2021,1.4642419,1.0279752,-0.1264,1.4427774
USA,2022,1.4588295,1.0518325,-0.1626087,1.4713232
USA,2023,1.4306863,0.9606912,-0.1931364,1.3585237
USA,2024,1.3524886,0.9617896,-0.0951125,1.3599787
URY,2010,0.5530161,0.8721151,0.8893764,0.6600282
URY,2011,0.5344837,0.8008807,0.9289706,0.5985767
URY,2012,0.673071,0.715336,0.8849499,0.4912679
URY,2013,0.7567232,0.7012586,0.9211706,0.4841046
URY,2014,0.7213547,0.8017721,1.1017263,0.6667986
URY,2015,0.6538176,0.8604208,1.0884414,0.6355429
URY,2016,0.7356692,0.925682,1.1217056,0.5902569
URY,2017,0.697186,0.8738129,1.1129983,0.4897994
URY,2018,0.5998986,0.8658485,1.1130252,0.5413347
URY,2019,0.6290701,0.880371,1.1553614,0.6879853
URY,2020,0.6994509,0.8853539,1.1512208,0.7691696
URY,2021,0.7331802,0.9518641,1.1500797,0.8270962
URY,2022,0.7251419,0.9765591,1.3035622,0.8993588
URY,2023,0.737625,0.9573597,1.181072,0.8539851
URY,2024,0.6468484,0.9505638,1.2779376,0.6904799
UZB,2010,-1.5049808,-1.3247371,-0.650179,-1.1490114
UZB,2011,-1.5808158,-1.3631469,-0.611604,-1.1231157
UZB,2012,-1.4475479,-1.2021158,-0.5612428,-1.1456714
UZB,2013,-1.4471998,-1.1417832,-0.5624156,-1.1087144
UZB,2014,-1.4667954,-1.0845674,-0.2604881,-0.6758124
UZB,2015,-1.4349451,-1.0656479,-0.3053458,-0.6172446
UZB,2016,-1.4002382,-1.0431822,-0.2080446,-0.5969381
UZB,2017,-1.2927183,-0.9963473,-0.2138791,-0.5185929
UZB,2018,-1.1476921,-0.8956068,-0.2119487,-0.5399603
UZB,2019,-0.9215511,-0.9439475,-0.2167593,-0.5008385
UZB,2020,-1.0224974,-0.9125699,-0.3614058,-0.656688
UZB,2021,-0.6939061,-0.7001665,-0.221247,-0.3035457
UZB,2022,-0.6482518,-0.6719908,-0.2325524,-0.3830537
UZB,2023,-0.6716791,-0.6742999,-0.2504784,-0.2985744
UZB,2024,-0.5267443,-0.6562072,-0.0267335,-0.1435922
VUT,2010,-0.611611,0.3657363,1.34809,0.1082686
VUT,2011,-0.5318767,0.3689679,1.3432489,0.1073108
VUT,2012,-0.5548316,0.3759683,1.4555456,0.087697
VUT,2013,-0.3918952,0.3729515,1.4539841,0.0879664
VUT,2014,-0.2618719,0.450454,1.1753946,-0.48966
VUT,2015,-0.2892261,0.390377,0.6849315,-0.7359427
VUT,2016,-0.3461079,0.4182131,0.6867152,-0.735365
VUT,2017,-0.3451962,0.4723015,0.8525004,-0.7351774
VUT,2018,-0.447011,0.3348435,1.021257,-0.4375039
VUT,2019,-0.3671642,0.3754777,1.0281545,-0.6963905
VUT,2020,-0.421943,0.5488283,0.9435444,-0.757826
VUT,2021,-0.4321259,0.6224841,0.9586235,-0.8022922
VUT,2022,-0.4178727,0.4948511,0.9784231,-0.8025484
VUT,2023,-0.4100148,0.4196732,0.9649424,-0.8432371
VUT,2024,-0.3247515,0.4215614,0.960216,-0.8168523
VEN,2010,-1.5468557,-1.7596635,-1.3612278,-1.0472523
VEN,2011,-1.3475102,-1.7894853,-1.2600191,-1.0964067
VEN,2012,-1.4702376,-1.8320627,-1.2182009,-0.9258987
VEN,2013,-1.5140943,-1.9898326,-1.3240347,-0.9532104
VEN,2014,-1.7057535,-2.090584,-1.1741498,-1.0075778
VEN,2015,-1.699118,-2.3022492,-1.1927697,-1.0199503
VEN,2016,-1.7645909,-2.2785297,-1.2150045,-1.0747796
VEN,2017,-1.8304438,-2.2148942,-1.3800646,-1.1922782
VEN,2018,-2.1462308,-2.3064689,-1.4649999,-1.5959536
VEN,2019,-2.1726804,-2.3309796,-1.5120562,-1.5974656
VEN,2020,-2.1686654,-2.3520631,-1.4257071,-1.562144
VEN,2021,-2.0857455,-2.3086878,-1.2895082,-1.5198422
VEN,2022,-1.924741,-2.2378914,-1.1268117,-1.5015522
VEN,2023,-1.88792,-2.2007889,-1.1035948,-1.4324209
VEN,2024,-1.9030732,-2.2042741,-1.7404242,-1.4662497
VNM,2010,-0.5429734,-0.639696,0.1198679,-0.3572817
VNM,2011,-0.4919809,-0.5275764,0.125534,-0.3408009
VNM,2012,-0.633677,-0.5760226,0.1055642,-0.3349164
VNM,2013,-0.6002686,-0.6167336,0.1154209,-0.3212997
VNM,2014,-0.4870771,-0.4910245,-0.0126942,0.0813258
VNM,2015,-0.3289674,-0.372697,0.0681786,0.0996825
VNM,2016,-0.3117465,-0.2605867,0.1824971,0.0543506
VNM,2017,-0.2736109,-0.309361,0.1500179,0.070354
VNM,2018,-0.2920712,-0.2854719,-0.0542593,0.018463
VNM,2019,-0.2780443,-0.2953357,0.0916745,0.0409358
VNM,2020,-0.2358531,-0.3016754,0.1302346,0.0679668
VNM,2021,-0.3447202,-0.3106416,0.1345844,0.0482402
VNM,2022,-0.3472025,-0.3368491,0.1227944,-0.1033176
VNM,2023,-0.2794316,-0.3401989,0.0907515,-0.1794045
VNM,2024,-0.2668063,-0.3139343,0.0056736,-0.0922968
VIR,2010,0.9311505,0.7788886,0.6479444,1.2694874
VIR,2011,0.9322238,0.7934275,0.8218651,1.2681327
VIR,2012,0.9204959,0.7878884,0.8211976,1.2684739
VIR,2013,0.9187576,0.7755074,0.819158,1.268855
VIR,2014,0.6188909,-0.0402989,1.2267455,1.4563681
VIR,2015,0.6299601,0.8723133,1.2251811,1.4535264
VIR,2016,0.8693433,0.6464479,0.8121773,1.4545142
VIR,2017,0.8720819,0.6442236,0.8126545,0.7664249
VIR,2018,0.8732079,1.0999657,0.8160116,0.7681859
VIR,2019,1.1130552,1.099685,0.977236,0.7699023
VIR,2020,1.1078572,0.8753325,0.9766825,0.4207953
VIR,2021,1.1057664,0.8667504,0.5654024,0.4237045
VIR,2022,1.1001942,0.580531,0.9782486,0.3748592
VIR,2023,1.100788,0.5794817,0.9788563,0.37603
VIR,2024,1.1021324,0.5793123,0.9711697,0.3747914
PSE,2010,0.0225555,-0.5365615,-1.7694197,-0.1372251
PSE,2011,-0.0709782,-0.734252,-1.8788223,-0.4514793
PSE,2012,-0.3584232,-0.7355211,-1.9475989,-0.4729661
PSE,2013,-0.3592191,-0.7696507,-1.8005748,-0.4666828
PSE,2014,-0.1441563,-0.7588315,-1.673337,-0.2718704
PSE,2015,-0.1390882,-0.8691902,-1.7310474,-0.2500245
PSE,2016,-0.1522959,-0.7975254,-1.693629,-0.3087974
PSE,2017,-0.0426241,-0.8102739,-1.3682541,-0.1394848
PSE,2018,-0.1505265,-0.8780786,-1.4649194,-0.4655951
PSE,2019,-0.1491287,-0.8515926,-1.523121,-0.4472111
PSE,2020,-0.1515086,-0.8841822,-1.7401966,-0.4497852
PSE,2021,-0.1524659,-0.8929068,-1.6333144,-0.6289954
PSE,2022,-0.1550172,-0.8475185,-1.5318512,-0.7155811
PSE,2023,-0.3605977,-0.8857154,-1.619148,-1.0419917
PSE,2024,-0.4676244,-0.9893971,-1.8763518,-1.0985907
YEM,2010,-0.4133849,-1.1088712,-2.4140046,-1.0335936
YEM,2011,-0.698998,-1.3069999,-2.4714962,-1.1690203
YEM,2012,-0.8370001,-1.3492223,-2.3677556,-1.1932888
YEM,2013,-0.8665183,-1.3187001,-2.4198007,-1.1173743
YEM,2014,-0.9495107,-1.3926145,-2.5224763,-1.4175217
YEM,2015,-1.1367041,-1.5231762,-2.5251461,-1.5567828
YEM,2016,-1.3065688,-1.5674962,-2.6405037,-1.647243
YEM,2017,-1.2894532,-1.6596129,-2.7305026,-1.7355866
YEM,2018,-1.4878274,-1.6852587,-2.7242925,-1.9357427
YEM,2019,-1.5549794,-1.6661221,-2.6172209,-1.9649799
YEM,2020,-1.6085384,-1.8223293,-2.656359,-2.0039308
YEM,2021,-1.6070255,-1.8471399,-2.6676713,-1.9786346
YEM,2022,-1.5789729,-1.9100257,-2.6124577,-1.799293
YEM,2023,-1.5404918,-1.9069106,-2.6264387,-1.8878464
YEM,2024,-1.5841279,-1.9015896,-2.7505641,-1.8727982
ZMB,2010,-0.507259,-0.3793405,0.3740582,-0.7193465
ZMB,2011,-0.4914639,-0.3239676,0.3931833,-0.5109032
ZMB,2012,-0.5087396,-0.4889225,0.4568964,-0.5002823
ZMB,2013,-0.5262063,-0.4100551,0.3124934,-0.5312299
ZMB,2014,-0.4418595,-0.4213975,-0.0580544,-0.4462427
ZMB,2015,-0.3822742,-0.3560318,0.0822748,-0.529713
ZMB,2016,-0.4540807,-0.4033579,-0.2072561,-0.5286172
ZMB,2017,-0.4527959,-0.4504641,-0.211102,-0.4632759
ZMB,2018,-0.4373502,-0.4817744,-0.2916638,-0.5019925
ZMB,2019,-0.5087837,-0.5911551,-0.3690652,-0.6197185
ZMB,2020,-0.6127925,-0.6567755,-0.3679359,-0.7343493
ZMB,2021,-0.5122202,-0.6026535,-0.1582772,-0.7266708
ZMB,2022,-0.45732,-0.6313823,0.0456326,-0.5899419
ZMB,2023,-0.4654921,-0.6089819,-0.0111464,-0.5628206
ZMB,2024,-0.4206612,-0.5611771,-0.1007849,-0.5330555
ZWE,2010,-1.766916,-1.7974643,-1.4606594,-1.4654938
ZWE,2011,-1.7195857,-1.7843495,-1.2521569,-1.3735719
ZWE,2012,-1.6789486,-1.645005,-1.2758713,-1.3576116
ZWE,2013,-1.6869983,-1.6961368,-1.0050314,-1.2974962
ZWE,2014,-1.7076045,-1.6496871,-0.9765519,-1.2009532
ZWE,2015,-1.4073894,-1.4077801,-0.8565188,-0.9412802
ZWE,2016,-1.4728001,-1.4315883,-0.9112005,-0.9135411
ZWE,2017,-1.3925184,-1.380811,-0.8348774,-0.9584327
ZWE,2018,-1.3672585,-1.2942012,-0.824492,-1.0473123
ZWE,2019,-1.3000713,-1.2815856,-0.984582,-1.1049584
ZWE,2020,-1.3302143,-1.2423386,-1.0459616,-1.1252829
ZWE,2021,-1.3253501,-1.263628,-1.0184197,-1.0994958
ZWE,2022,-1.3307719,-1.3005258,-0.8261001,-1.0997627
ZWE,2023,-1.2277201,-1.2681513,-0.998214,-0.9884796
ZWE,2024,-1.1780738,-1.2109412,-1.0172382,-0.9876299
